ts,rx_packets,delta_rx,pps,mpps,idle_pct,iowait_pct,irq_per_s,softirq_per_s
2025-10-30T16:45:39+00:00,78850832,117878,117878,0.117878,98.01,0.00,54376,29161
2025-10-30T16:45:40+00:00,78966578,115746,115746,0.115746,97.39,0.00,53659,28917
2025-10-30T16:45:41+00:00,79082640,116062,116062,0.116062,98.68,0.00,54035,28940
2025-10-30T16:45:42+00:00,79199294,116654,116654,0.116654,98.01,0.00,54627,29196
2025-10-30T16:45:43+00:00,79315788,116494,116494,0.116494,97.39,0.00,55111,29331
2025-10-30T16:45:44+00:00,79432316,116528,116528,0.116528,96.73,0.00,55643,29266
2025-10-30T16:45:45+00:00,79550406,118090,118090,0.118090,97.40,0.00,54955,29298
2025-10-30T16:45:46+00:00,79667944,117538,117538,0.117538,98.66,0.00,54011,28929
2025-10-30T16:45:47+00:00,79785798,117854,117854,0.117854,97.37,0.00,54176,29092
2025-10-30T16:45:48+00:00,79903338,117540,117540,0.117540,98.67,0.00,53985,29001
2025-10-30T16:45:49+00:00,80022210,118872,118872,0.118872,97.39,0.00,55012,29364
2025-10-30T16:45:50+00:00,80140098,117888,117888,0.117888,96.75,0.00,54576,29271
2025-10-30T16:45:51+00:00,80155156,15058,15058,0.015058,98.51,0.00,6991,3705
2025-10-30T16:45:52+00:00,80155156,0,0,0.000000,99.01,0.00,181,229
2025-10-30T16:45:53+00:00,80155156,0,0,0.000000,99.02,0.00,180,243
2025-10-30T16:45:54+00:00,80155156,0,0,0.000000,98.54,0.00,198,243
2025-10-30T16:45:55+00:00,80155156,0,0,0.000000,99.51,0.00,149,221
2025-10-30T16:45:56+00:00,80155156,0,0,0.000000,98.53,0.00,155,213
2025-10-30T16:45:57+00:00,80155156,0,0,0.000000,99.51,0.00,141,231
2025-10-30T16:45:58+00:00,80155156,0,0,0.000000,98.54,0.00,157,224
2025-10-30T16:45:59+00:00,80155156,0,0,0.000000,99.01,0.00,160,229
2025-10-30T16:46:00+00:00,80155156,0,0,0.000000,99.02,0.00,163,207
2025-10-30T16:46:01+00:00,80155156,0,0,0.000000,99.01,0.00,151,221
