ts,rx_packets,delta_rx,pps,mpps,idle_pct,iowait_pct,irq_per_s,softirq_per_s
2025-10-30T16:38:54+00:00,60500864,85928,85928,0.085928,97.73,0.00,42618,40679
2025-10-30T16:38:55+00:00,60586940,86076,86076,0.086076,99.42,0.00,42426,40643
2025-10-30T16:38:56+00:00,60672218,85278,85278,0.085278,98.28,0.00,42108,40650
2025-10-30T16:38:57+00:00,60757202,84984,84984,0.084984,98.84,0.00,42037,40529
2025-10-30T16:38:58+00:00,60842574,85372,85372,0.085372,98.84,0.00,42063,40593
2025-10-30T16:38:59+00:00,60927710,85136,85136,0.085136,98.28,0.00,42222,40803
2025-10-30T16:39:00+00:00,61013212,85502,85502,0.085502,98.85,0.00,42213,40818
2025-10-30T16:39:01+00:00,61098322,85110,85110,0.085110,98.27,0.00,42096,40204
2025-10-30T16:39:02+00:00,61209824,111502,111502,0.111502,98.17,0.00,53976,33326
2025-10-30T16:39:03+00:00,61324526,114702,114702,0.114702,98.16,0.00,55119,32144
2025-10-30T16:39:04+00:00,61424388,99862,99862,0.099862,96.55,0.00,47905,27704
2025-10-30T16:39:05+00:00,61424388,0,0,0.000000,99.01,0.00,162,265
2025-10-30T16:39:06+00:00,61424388,0,0,0.000000,99.02,0.00,156,201
2025-10-30T16:39:07+00:00,61424388,0,0,0.000000,98.54,0.00,178,249
2025-10-30T16:39:08+00:00,61424388,0,0,0.000000,99.50,0.00,157,233
2025-10-30T16:39:09+00:00,61424388,0,0,0.000000,98.54,0.00,189,240
2025-10-30T16:39:10+00:00,61424388,0,0,0.000000,99.01,0.00,177,240
2025-10-30T16:39:11+00:00,61424388,0,0,0.000000,99.02,0.00,152,230
2025-10-30T16:39:12+00:00,61424388,0,0,0.000000,99.01,0.00,171,233
2025-10-30T16:39:13+00:00,61424388,0,0,0.000000,99.50,0.00,152,202
2025-10-30T16:39:14+00:00,61424388,0,0,0.000000,98.54,0.00,143,221
2025-10-30T16:39:15+00:00,61424388,0,0,0.000000,99.51,0.00,151,218
2025-10-30T16:39:16+00:00,61424388,0,0,0.000000,99.02,0.00,148,227
2025-10-30T16:39:17+00:00,61424388,0,0,0.000000,98.53,0.00,150,242
2025-10-30T16:39:18+00:00,61424388,0,0,0.000000,99.51,0.00,139,215
2025-10-30T16:39:19+00:00,61424388,0,0,0.000000,98.53,0.00,164,212
2025-10-30T16:39:20+00:00,61424388,0,0,0.000000,99.02,0.00,151,209
