ts,rx_packets,delta_rx,pps,mpps,idle_pct,iowait_pct,irq_per_s,softirq_per_s
2025-10-30T16:21:54+00:00,40183584,118110,118110,0.118110,97.99,0.00,55492,28951
2025-10-30T16:21:55+00:00,40300918,117334,117334,0.117334,97.35,0.00,54908,28958
2025-10-30T16:21:56+00:00,40418404,117486,117486,0.117486,97.99,0.00,54334,28860
2025-10-30T16:21:57+00:00,40534492,116088,116088,0.116088,98.00,0.00,53508,27995
2025-10-30T16:21:58+00:00,40647404,112912,112912,0.112912,97.99,0.00,49876,26039
2025-10-30T16:21:59+00:00,40764482,117078,117078,0.117078,96.71,0.00,54968,28583
2025-10-30T16:22:00+00:00,40881124,116642,116642,0.116642,98.00,0.00,54492,28823
2025-10-30T16:22:01+00:00,40995159,114035,114035,0.114035,98.00,0.00,53196,27735
2025-10-30T16:22:02+00:00,41113592,118433,118433,0.118433,96.10,0.00,55192,29112
2025-10-30T16:22:03+00:00,41198129,84537,84537,0.084537,98.18,0.00,39427,20982
2025-10-30T16:22:04+00:00,41198129,0,0,0.000000,99.01,0.00,177,249
2025-10-30T16:22:05+00:00,41198129,0,0,0.000000,99.51,0.00,174,199
2025-10-30T16:22:06+00:00,41198129,0,0,0.000000,99.01,0.00,196,215
2025-10-30T16:22:07+00:00,41198129,0,0,0.000000,99.02,0.00,167,215
2025-10-30T16:22:08+00:00,41198129,0,0,0.000000,99.02,0.00,149,229
2025-10-30T16:22:09+00:00,41198129,0,0,0.000000,98.53,0.00,162,223
2025-10-30T16:22:10+00:00,41198129,0,0,0.000000,99.50,0.00,154,250
2025-10-30T16:22:11+00:00,41198129,0,0,0.000000,99.02,0.00,160,240
2025-10-30T16:22:12+00:00,41198129,0,0,0.000000,98.54,0.00,146,222
