ts,rx_packets,delta_rx,pps,mpps,idle_pct,iowait_pct,irq_per_s,softirq_per_s
2025-10-30T16:24:21+00:00,44012953,115232,115232,0.115232,96.15,0.00,54113,28618
2025-10-30T16:24:22+00:00,44128257,115304,115304,0.115304,98.67,0.00,53954,28469
2025-10-30T16:24:23+00:00,44240405,112148,112148,0.112148,95.54,0.00,52091,27990
2025-10-30T16:24:24+00:00,44357475,117070,117070,0.117070,96.73,0.00,54182,28525
2025-10-30T16:24:25+00:00,44474653,117178,117178,0.117178,97.40,0.00,53744,28879
2025-10-30T16:24:26+00:00,44592761,118108,118108,0.118108,97.37,0.00,53430,28387
2025-10-30T16:24:27+00:00,44708491,115730,115730,0.115730,96.73,0.00,52475,28367
2025-10-30T16:24:28+00:00,44823701,115210,115210,0.115210,96.73,0.00,50925,26787
2025-10-30T16:24:29+00:00,44939037,115336,115336,0.115336,96.77,0.00,53975,28703
2025-10-30T16:24:30+00:00,45057963,118926,118926,0.118926,94.90,0.00,55485,29370
2025-10-30T16:24:31+00:00,45176735,118772,118772,0.118772,98.03,0.00,55092,29181
2025-10-30T16:24:32+00:00,45292291,115556,115556,0.115556,98.65,0.00,53139,28535
2025-10-30T16:24:33+00:00,45407311,115020,115020,0.115020,97.99,0.00,53384,28404
2025-10-30T16:24:34+00:00,45522371,115060,115060,0.115060,98.66,0.00,53481,28570
2025-10-30T16:24:35+00:00,45632529,110158,110158,0.110158,97.33,0.00,49682,26117
2025-10-30T16:24:36+00:00,45748143,115614,115614,0.115614,96.75,0.00,51959,27635
2025-10-30T16:24:37+00:00,45864873,116730,116730,0.116730,96.71,0.00,54135,28508
2025-10-30T16:24:38+00:00,45981643,116770,116770,0.116770,97.35,0.00,54194,28568
2025-10-30T16:24:39+00:00,46094863,113220,113220,0.113220,96.67,0.00,52400,27230
2025-10-30T16:24:40+00:00,46206089,111226,111226,0.111226,96.10,0.00,50503,26160
2025-10-30T16:24:41+00:00,46322061,115972,115972,0.115972,98.01,0.00,52852,27850
2025-10-30T16:24:42+00:00,46437301,115240,115240,0.115240,97.35,0.00,52121,27078
2025-10-30T16:24:43+00:00,46551407,114106,114106,0.114106,98.00,0.00,52695,28181
2025-10-30T16:24:44+00:00,46665221,113814,113814,0.113814,96.75,0.00,53397,28442
2025-10-30T16:24:45+00:00,46781857,116636,116636,0.116636,96.15,0.00,54565,29243
2025-10-30T16:24:46+00:00,46897971,116114,116114,0.116114,96.75,0.00,53371,28183
2025-10-30T16:24:47+00:00,47014367,116396,116396,0.116396,97.40,0.00,54450,29125
2025-10-30T16:24:48+00:00,47132031,117664,117664,0.117664,96.75,0.00,54513,28888
2025-10-30T16:24:50+00:00,47246815,114784,114784,0.114784,97.33,0.00,53170,28080
2025-10-30T16:24:51+00:00,47361985,115170,115170,0.115170,98.67,0.00,52980,27906
2025-10-30T16:24:52+00:00,47478685,116700,116700,0.116700,95.51,0.00,52939,27677
2025-10-30T16:24:53+00:00,47595813,117128,117128,0.117128,98.00,0.00,53893,28238
2025-10-30T16:24:54+00:00,47712929,117116,117116,0.117116,96.10,0.00,55064,29068
2025-10-30T16:24:55+00:00,47831173,118244,118244,0.118244,97.37,0.00,55220,28894
2025-10-30T16:24:56+00:00,47912618,81445,81445,0.081445,98.21,0.00,38414,20132
2025-10-30T16:24:57+00:00,47912618,0,0,0.000000,99.50,0.00,166,207
2025-10-30T16:24:58+00:00,47912618,0,0,0.000000,99.02,0.00,176,209
2025-10-30T16:24:59+00:00,47912618,0,0,0.000000,99.01,0.00,210,235
2025-10-30T16:25:00+00:00,47912618,0,0,0.000000,99.01,0.00,143,213
2025-10-30T16:25:01+00:00,47912618,0,0,0.000000,99.01,0.00,143,225
2025-10-30T16:25:02+00:00,47912618,0,0,0.000000,99.01,0.00,241,303
2025-10-30T16:25:03+00:00,47912618,0,0,0.000000,98.53,0.00,170,254
2025-10-30T16:25:04+00:00,47912618,0,0,0.000000,99.51,0.00,176,231
2025-10-30T16:25:05+00:00,47912618,0,0,0.000000,99.01,0.00,147,215
2025-10-30T16:25:06+00:00,47912618,0,0,0.000000,99.02,0.00,157,199
2025-10-30T16:25:07+00:00,47912619,1,1,0.000001,99.50,0.00,167,253
2025-10-30T16:25:08+00:00,47912619,0,0,0.000000,99.01,0.00,173,218
2025-10-30T16:25:09+00:00,47912619,0,0,0.000000,99.02,0.00,189,282
2025-10-30T16:25:10+00:00,47912619,0,0,0.000000,99.01,0.00,183,172
